month,date,hour,output
4,9,3,-0.0017440
4,9,4,-0.0017440
4,9,5,-0.0017440
4,9,6,-0.0017440
4,9,7,-0.0017440
4,9,8,0.0952160
4,9,9,0.2924880
4,9,10,0.3966400
4,9,11,0.0763440
4,9,12,0.1448800
4,9,13,0.4113920
4,9,14,0.8113600
4,9,15,0.4967920
4,9,16,0.4463520
4,9,17,0.1814800
4,9,18,0.2647920
4,9,19,0.0907360
4,9,20,-0.0017440
4,9,21,-0.0017440
4,9,22,-0.0017440
4,9,23,-0.0017440
4,9,24,-0.0017440
4,10,1,-0.0017440
4,10,2,-0.0017440
4,10,3,-0.0017440
4,10,4,-0.0017440
4,10,5,-0.0017440
4,10,6,-0.0017440
4,10,7,-0.0017440
4,10,8,0.0878400
4,10,9,0.2069280
4,10,10,0.4108000
4,10,11,0.6614960
4,10,12,0.4859280
4,10,13,0.3202240
4,10,14,0.7341440
4,10,15,0.8766400
4,10,16,0.8549600
4,10,17,0.2603440
4,10,18,0.1274560
4,10,19,0.0800320
4,10,20,-0.0017440
4,10,21,-0.0017440
4,10,22,-0.0017440
4,10,23,-0.0017440
4,10,24,-0.0017440
4,11,1,-0.0017440
4,11,2,-0.0017440
4,11,3,-0.0017440
4,11,4,-0.0017440
4,11,5,-0.0017440
4,11,6,-0.0017440
4,11,7,-0.0017440
4,11,8,0.1596400
4,11,9,0.5006320
4,11,10,0.8283200
4,11,11,0.6271600
4,11,12,0.7058960
4,11,13,0.9769600
4,11,14,0.6277760
4,11,15,0.1860320
4,11,16,0.3265280
4,11,17,0.3808480
4,11,18,0.1888080
4,11,19,0.0650320
4,11,20,-0.0017440
4,11,21,-0.0017440
4,11,22,-0.0017440
4,11,23,-0.0017440
4,11,24,-0.0017440
4,12,1,-0.0017440
4,12,2,-0.0017440
4,12,3,-0.0017440
4,12,4,-0.0017440
4,12,5,-0.0017440
4,12,6,-0.0017440
4,12,7,-0.0017440
4,12,8,0.1795280
4,12,9,0.4894080
4,12,10,0.7612160
4,12,11,0.9637600
4,12,12,1.0891200
4,12,13,1.1372000
4,12,14,1.1223200
4,12,15,1.0386400
4,12,16,0.8861600
4,12,17,0.6639280
4,12,18,0.3832000
4,12,19,0.0877760
4,12,20,-0.0017440
4,12,21,-0.0017440
4,12,22,-0.0017440
4,12,23,-0.0017440
4,12,24,-0.0017440
4,13,1,-0.0017440
4,13,2,-0.0017440
4,13,3,-0.0017440
4,13,4,-0.0017440
4,13,5,-0.0017440
4,13,6,-0.0017440
4,13,7,-0.0017440
4,13,8,0.1836880
4,13,9,0.4957040
4,13,10,0.7680880
4,13,11,0.9690400
4,13,12,1.0913600
4,13,13,1.1424800
4,13,14,1.1232000
4,13,15,1.0384000
4,13,16,0.8847200
4,13,17,0.6595280
4,13,18,0.3773040
4,13,19,0.0857600
4,13,20,-0.0017440
4,13,21,-0.0017440
4,13,22,-0.0017440
4,13,23,-0.0017440
4,13,24,-0.0017440
4,14,1,-0.0017440
4,14,2,-0.0017440
4,14,3,-0.0017440
4,14,4,-0.0017440
4,14,5,-0.0017440
4,14,6,-0.0017440
4,14,7,-0.0017440
4,14,8,0.1885200
4,14,9,0.5136720
4,14,10,0.7990400
4,14,11,1.0114400
4,14,12,1.1355200
4,14,13,1.1620000
4,14,14,1.1585600
4,14,15,1.0802400
4,14,16,0.9164000
4,14,17,0.6803600
4,14,18,0.3854160
4,14,19,0.0846480
4,14,20,-0.0017440
4,14,21,-0.0017440
4,14,22,-0.0017440
4,14,23,-0.0017440
4,14,24,-0.0017440
4,15,1,-0.0017440
4,15,2,-0.0017440
4,15,3,-0.0017440
4,15,4,-0.0017440
4,15,5,-0.0017440
4,15,6,-0.0017440
4,15,7,-0.0017440
4,15,8,0.1759680
4,15,9,0.4783360
4,15,10,0.7463440
4,15,11,0.9476000
4,15,12,1.0675200
4,15,13,1.1172800
4,15,14,1.0997600
4,15,15,1.0186400
4,15,16,0.8656800
4,15,17,0.6434000
4,15,18,0.3671840
4,15,19,0.0823680
4,15,20,-0.0017440
4,15,21,-0.0017440
4,15,22,-0.0017440
4,15,23,-0.0017440
4,15,24,-0.0017440
4,16,1,-0.0017440
4,16,2,-0.0017440
4,16,3,-0.0017440
4,16,4,-0.0017440
4,16,5,-0.0017440
4,16,6,-0.0017440
4,16,7,-0.0017440
4,16,8,0.1639520
4,16,9,0.4425120
4,16,10,0.6877120
4,16,11,0.8771200
4,16,12,0.9964800
4,16,13,1.0359200
4,16,14,1.0245600
4,16,15,0.9407200
4,16,16,0.8086400
4,16,17,0.6090800
4,16,18,0.3413840
4,16,19,0.0798240
4,16,20,-0.0017440
4,16,21,-0.0017440
4,16,22,-0.0017440
4,16,23,-0.0017440
4,16,24,-0.0017440
4,17,1,-0.0017440
4,17,2,-0.0017440
4,17,3,-0.0017440
4,17,4,-0.0017440
4,17,5,-0.0017440
4,17,6,-0.0017440
4,17,7,-0.0017440
4,17,8,0.1260320
4,17,9,0.3330400
4,17,10,0.5752480
4,17,11,0.6965200
4,17,12,0.7268400
4,17,13,0.8215200
4,17,14,0.7540080
4,17,15,0.7594400
4,17,16,0.7104800
4,17,17,0.5322160
4,17,18,0.3255840
4,17,19,0.1182720
4,17,20,-0.0017440
4,17,21,-0.0017440
4,17,22,-0.0017440
4,17,23,-0.0017440
4,17,24,-0.0017440
4,18,1,-0.0017440
4,18,2,-0.0017440
4,18,3,-0.0017440
4,18,4,-0.0017440
4,18,5,-0.0017440
4,18,6,-0.0017440
4,18,7,-0.0017440
4,18,8,0.2084880
4,18,9,0.5390320
4,18,10,0.8257600
4,18,11,1.0353600
4,18,12,1.1620000
4,18,13,1.1620000
4,18,14,1.1620000
4,18,15,1.1024800
4,18,16,0.9369600
4,18,17,0.6987680
4,18,18,0.3992240
4,18,19,0.0906320
4,18,20,-0.0017440
4,18,21,-0.0017440
4,18,22,-0.0017440
4,18,23,-0.0017440
4,18,24,-0.0017440
4,19,1,-0.0017440
4,19,2,-0.0017440
4,19,3,-0.0017440
4,19,4,-0.0017440
4,19,5,-0.0017440
4,19,6,-0.0017440
4,19,7,-0.0017440
4,19,8,0.1867360
4,19,9,0.4917280
4,19,10,0.7646320
4,19,11,0.9659200
4,19,12,1.0896000
4,19,13,1.1393600
4,19,14,1.1250400
4,19,15,1.0354400
4,19,16,0.8793600
4,19,17,0.6564320
4,19,18,0.3725120
4,19,19,0.0844640
4,19,20,-0.0017440
4,19,21,-0.0017440
4,19,22,-0.0017440
4,19,23,-0.0017440
4,19,24,-0.0017440
4,20,1,-0.0017440
4,20,2,-0.0017440
4,20,3,-0.0017440
4,20,4,-0.0017440
4,20,5,-0.0017440
4,20,6,-0.0017440
4,20,7,-0.0017440
4,20,8,0.1690960
4,20,9,0.4183120
4,20,10,0.6483840
4,20,11,0.8211200
4,20,12,0.9276800
4,20,13,0.9791200
4,20,14,0.9641600
4,20,15,0.8872000
4,20,16,0.7412800
4,20,17,0.5455440
4,20,18,0.3127520
4,20,19,0.0769440
4,20,20,-0.0017440
4,20,21,-0.0017440
4,20,22,-0.0017440
4,20,23,-0.0017440
4,20,24,-0.0017440
4,21,1,-0.0017440
4,21,2,-0.0017440
4,21,3,-0.0017440
4,21,4,-0.0017440
4,21,5,-0.0017440
4,21,6,-0.0017440
4,21,7,0.0038320
4,21,8,0.1872640
4,21,9,0.4843120
4,21,10,0.7480160
4,21,11,0.9456000
4,21,12,1.0641600
4,21,13,1.1177600
4,21,14,1.1061600
4,21,15,1.0218400
4,21,16,0.8663200
4,21,17,0.6424480
4,21,18,0.3633600
4,21,19,0.0842000
4,21,20,-0.0017440
4,21,21,-0.0017440
4,21,22,-0.0017440
4,21,23,-0.0017440
4,21,24,-0.0017440
4,22,1,-0.0017440
4,22,2,-0.0017440
4,22,3,-0.0017440
4,22,4,-0.0017440
4,22,5,-0.0017440
4,22,6,-0.0017440
4,22,7,0.0049360
4,22,8,0.2128320
4,22,9,0.5509920
4,22,10,0.8395200
4,22,11,1.0472000
4,22,12,0.7242000
4,22,13,0.7627120
4,22,14,0.7643840
4,22,15,0.6948880
4,22,16,0.5790880
4,22,17,0.4284480
4,22,18,0.2514880
4,22,19,0.0721760
4,22,20,-0.0017440
4,22,21,-0.0017440
4,22,22,-0.0017440
4,22,23,-0.0017440
4,22,24,-0.0017440
4,23,1,-0.0017440
4,23,2,-0.0017440
4,23,3,-0.0017440
4,23,4,-0.0017440
4,23,5,-0.0017440
4,23,6,-0.0017440
4,23,7,0.0047920
4,23,8,0.1638720
4,23,9,0.4049120
4,23,10,0.6303120
4,23,11,0.7975920
4,23,12,0.9045600
4,23,13,0.9496000
4,23,14,0.9337600
4,23,15,0.8522400
4,23,16,0.7102800
4,23,17,0.5188720
4,23,18,0.2967520
4,23,19,0.0744480
4,23,20,-0.0017440
4,23,21,-0.0017440
4,23,22,-0.0017440
4,23,23,-0.0017440
4,23,24,-0.0017440
4,24,1,-0.0017440
4,24,2,-0.0017440
4,24,3,-0.0017440
4,24,4,-0.0017440
4,24,5,-0.0017440
4,24,6,-0.0017440
4,24,7,0.0052480
4,24,8,0.1854080
4,24,9,0.4679520
4,24,10,0.7188720
4,24,11,0.9151200
4,24,12,1.0310400
4,24,13,1.0811200
4,24,14,1.0647200
4,24,15,0.9814400
4,24,16,0.8246400
4,24,17,0.6046240
4,24,18,0.3420000
4,24,19,0.0796640
4,24,20,-0.0017440
4,24,21,-0.0017440
4,24,22,-0.0017440
4,24,23,-0.0017440
4,24,24,-0.0017440
4,25,1,-0.0017440
4,25,2,-0.0017440
4,25,3,-0.0017440
4,25,4,-0.0017440
4,25,5,-0.0017440
4,25,6,-0.0017440
4,25,7,0.0076160
4,25,8,0.2601280
4,25,9,0.6138640
4,25,10,0.9138400
4,25,11,1.1204000
4,25,12,0.7590480
4,25,13,0.7449840
4,25,14,0.7589920
4,25,15,0.7051520
4,25,16,0.4728160
4,25,17,0.2539440
4,25,18,0.1685200
4,25,19,0.0604160
4,25,20,-0.0017440
4,25,21,-0.0017440
4,25,22,-0.0017440
4,25,23,-0.0017440
4,25,24,-0.0017440
4,26,1,-0.0017440
4,26,2,-0.0017440
4,26,3,-0.0017440
4,26,4,-0.0017440
4,26,5,-0.0017440
4,26,6,-0.0017440
4,26,7,-0.0017440
4,26,8,0.1239280
4,26,9,0.2605600
4,26,10,0.3886000
4,26,11,0.5188800
4,26,12,0.6086240
4,26,13,0.6807920
4,26,14,0.6124160
4,26,15,0.5967440
4,26,16,0.4219040
4,26,17,0.3015840
4,26,18,0.1638240
4,26,19,0.0587120
4,26,20,-0.0017440
4,26,21,-0.0017440
4,26,22,-0.0017440
4,26,23,-0.0017440
4,26,24,-0.0017440
4,27,1,-0.0017440
4,27,2,-0.0017440
4,27,3,-0.0017440
4,27,4,-0.0017440
4,27,5,-0.0017440
4,27,6,-0.0017440
4,27,7,0.0076960
4,27,8,0.1793360
4,27,9,0.4257440
4,27,10,0.6305040
4,27,11,0.8248800
4,27,12,0.9668800
4,27,13,1.0008000
4,27,14,0.9944800
4,27,15,0.8810400
4,27,16,0.7566320
4,27,17,0.5746640
4,27,18,0.3203360
4,27,19,0.0820000
4,27,20,-0.0017440
4,27,21,-0.0017440
4,27,22,-0.0017440
4,27,23,-0.0017440
4,27,24,-0.0017440
4,28,1,-0.0017440
4,28,2,-0.0017440
4,28,3,-0.0017440
4,28,4,-0.0017440
4,28,5,-0.0017440
4,28,6,-0.0017440
4,28,7,0.0078560
4,28,8,0.1800320
4,28,9,0.4431040
4,28,10,0.6717920
4,28,11,0.8524000
4,28,12,0.9821600
4,28,13,1.0254400
4,28,14,1.0179200
4,28,15,0.9291200
4,28,16,0.7794160
4,28,17,0.5913040
4,28,18,0.3439760
4,28,19,0.0816400
4,28,20,-0.0017440
4,28,21,-0.0017440
4,28,22,-0.0017440
4,28,23,-0.0017440
4,28,24,-0.0017440
4,29,1,-0.0017440
4,29,2,-0.0017440
4,29,3,-0.0017440
4,29,4,-0.0017440
4,29,5,-0.0017440
4,29,6,-0.0017440
4,29,7,0.0105280
4,29,8,0.1908240
4,29,9,0.4409680
4,29,10,0.6920160
4,29,11,0.8760800
4,29,12,1.0083200
4,29,13,1.0119200
4,29,14,1.0127200
4,29,15,0.8937600
4,29,16,0.7474640
4,29,17,0.5402000
4,29,18,0.3021600
4,29,19,0.0807120
4,29,20,-0.0017440
4,29,21,-0.0017440
4,29,22,-0.0017440
4,29,23,-0.0017440
4,29,24,-0.0017440
4,30,1,-0.0017440
4,30,2,-0.0017440
4,30,3,-0.0017440
4,30,4,-0.0017440
4,30,5,-0.0017440
4,30,6,-0.0017440
4,30,7,-0.0017440
4,30,8,0.0916400
4,30,9,0.2238560
4,30,10,0.3771040
4,30,11,0.5264320
4,30,12,0.7176640
4,30,13,0.9404800
4,30,14,1.0779200
4,30,15,1.0278400
4,30,16,0.8287200
4,30,17,0.5502240
4,30,18,0.3486880
4,30,19,0.1249120
4,30,20,-0.0017440
4,30,21,-0.0017440
4,30,22,-0.0017440
4,30,23,-0.0017440
4,30,24,-0.0017440
5,1,1,-0.0017440
5,1,2,-0.0017440
5,1,3,-0.0017440
5,1,4,-0.0017440
5,1,5,-0.0017440
5,1,6,-0.0017440
5,1,7,0.0107520
5,1,8,0.2392960
5,1,9,0.5393840
5,1,10,0.8160000
5,1,11,1.0120000
5,1,12,1.1324000
5,1,13,1.1620000
5,1,14,1.1546400
5,1,15,1.0656800
5,1,16,0.9047200
5,1,17,0.6697360
5,1,18,0.3783840
5,1,19,0.0898880
5,1,20,-0.0017440
5,1,21,-0.0017440
5,1,22,-0.0017440
5,1,23,-0.0017440
5,1,24,-0.0017440
5,2,1,-0.0017440
5,2,2,-0.0017440
5,2,3,-0.0017440
5,2,4,-0.0017440
5,2,5,-0.0017440
5,2,6,-0.0017440
5,2,7,0.0110640
5,2,8,0.2306880
5,2,9,0.5244320
5,2,10,0.7941760
5,2,11,0.9906400
5,2,12,1.1087200
5,2,13,1.1531200
5,2,14,1.1328000
5,2,15,1.0451200
5,2,16,0.8854400
5,2,17,0.6557840
5,2,18,0.3726880
5,2,19,0.0881040
5,2,20,-0.0017440
5,2,21,-0.0017440
5,2,22,-0.0017440
5,2,23,-0.0017440
5,2,24,-0.0017440
5,3,1,-0.0017440
5,3,2,-0.0017440
5,3,3,-0.0017440
5,3,4,-0.0017440
5,3,5,-0.0017440
5,3,6,-0.0017440
5,3,7,0.0083520
5,3,8,0.1590640
5,3,9,0.2947680
5,3,10,0.4616880
5,3,11,0.6509280
5,3,12,0.6751520
5,3,13,0.7402320
5,3,14,0.7112240
5,3,15,0.7435680
5,3,16,0.5592080
5,3,17,0.4899840
5,3,18,0.2902080
5,3,19,0.0761200
5,3,20,-0.0017440
5,3,21,-0.0017440
5,3,22,-0.0017440
5,3,23,-0.0017440
5,3,24,-0.0017440
5,4,1,-0.0017440
5,4,2,-0.0017440
5,4,3,-0.0017440
5,4,4,-0.0017440
5,4,5,-0.0017440
5,4,6,-0.0017440
5,4,7,0.0142960
5,4,8,0.2824080
5,4,9,0.6149440
5,4,10,0.9003200
5,4,11,1.0967200
5,4,12,0.7763360
5,4,13,0.8248800
5,4,14,0.8048000
5,4,15,0.7345120
5,4,16,0.6080560
5,4,17,0.4465040
5,4,18,0.2661040
5,4,19,0.0803680
5,4,20,-0.0017440
5,4,21,-0.0017440
5,4,22,-0.0017440
5,4,23,-0.0017440
5,4,24,-0.0017440
5,5,1,-0.0017440
5,5,2,-0.0017440
5,5,3,-0.0017440
5,5,4,-0.0017440
5,5,5,-0.0017440
5,5,6,-0.0017440
5,5,7,0.0076640
5,5,8,0.1102160
5,5,9,0.3223120
5,5,10,0.3868320
5,5,11,0.4091760
5,5,12,0.5684720
5,5,13,0.6632720
5,5,14,0.6710560
5,5,15,0.7319440
5,5,16,0.6032640
5,5,17,0.4592640
5,5,18,0.2318240
5,5,19,0.0637200
5,5,20,-0.0017440
5,5,21,-0.0017440
5,5,22,-0.0017440
5,5,23,-0.0017440
5,5,24,-0.0017440
5,6,1,-0.0017440
5,6,2,-0.0017440
5,6,3,-0.0017440
5,6,4,-0.0017440
5,6,5,-0.0017440
5,6,6,-0.0017440
5,6,7,0.0158800
5,6,8,0.2198720
5,6,9,0.4461280
5,6,10,0.6195280
5,6,11,0.8440800
5,6,12,0.8800000
5,6,13,0.8774400
5,6,14,0.8892800
5,6,15,0.8020800
5,6,16,0.6955840
5,6,17,0.4764960
5,6,18,0.2745360
5,6,19,0.0807120
5,6,20,-0.0017440
5,6,21,-0.0017440
5,6,22,-0.0017440
5,6,23,-0.0017440
5,6,24,-0.0017440
5,7,1,-0.0017440
5,7,2,-0.0017440
5,7,3,-0.0017440
5,7,4,-0.0017440
5,7,5,-0.0017440
5,7,6,-0.0017440
5,7,7,0.0118240
5,7,8,0.1619120
5,7,9,0.3233520
5,7,10,0.4721280
5,7,11,0.6055120
5,7,12,0.7008800
5,7,13,0.7437280
5,7,14,0.7349040
5,7,15,0.6783760
5,7,16,0.5287360
5,7,17,0.3976320
5,7,18,0.2228240
5,7,19,0.0773200
5,7,20,-0.0017440
5,7,21,-0.0017440
5,7,22,-0.0017440
5,7,23,-0.0017440
5,7,24,-0.0017440
5,8,1,-0.0017440
5,8,2,-0.0017440
5,8,3,-0.0017440
5,8,4,-0.0017440
5,8,5,-0.0017440
5,8,6,-0.0017440
5,8,7,0.0124320
5,8,8,0.1409120
5,8,9,0.3260400
5,8,10,0.5006320
5,8,11,0.6358080
5,8,12,0.6783280
5,8,13,0.8089600
5,8,14,0.7962800
5,8,15,0.8030400
5,8,16,0.6335120
5,8,17,0.3951440
5,8,18,0.2544320
5,8,19,0.0733760
5,8,20,-0.0017440
5,8,21,-0.0017440
5,8,22,-0.0017440
5,8,23,-0.0017440
5,8,24,-0.0017440
5,9,1,-0.0017440
5,9,2,-0.0017440
5,9,3,-0.0017440
5,9,4,-0.0017440
5,9,5,-0.0017440
5,9,6,-0.0017440
5,9,7,0.0154400
5,9,8,0.1972240
5,9,9,0.4204320
5,9,10,0.6380880
5,9,11,0.8029600
5,9,12,0.9276000
5,9,13,1.0050400
5,9,14,1.0128800
5,9,15,0.9366400
5,9,16,0.8058400
5,9,17,0.6055520
5,9,18,0.3514960
5,9,19,0.0978720
5,9,20,-0.0017440
5,9,21,-0.0017440
5,9,22,-0.0017440
5,9,23,-0.0017440
5,9,24,-0.0017440
5,10,1,-0.0017440
5,10,2,-0.0017440
5,10,3,-0.0017440
5,10,4,-0.0017440
5,10,5,-0.0017440
5,10,6,-0.0017440
5,10,7,0.0177920
5,10,8,0.2250400
5,10,9,0.4929200
5,10,10,0.7374640
5,10,11,0.9248000
5,10,12,1.0323200
5,10,13,1.0794400
5,10,14,1.0556800
5,10,15,0.9747200
5,10,16,0.8182400
5,10,17,0.6080480
5,10,18,0.3475440
5,10,19,0.0906160
5,10,20,-0.0017440
5,10,21,-0.0017440
5,10,22,-0.0017440
5,10,23,-0.0017440
5,10,24,-0.0017440
5,11,1,-0.0017440
5,11,2,-0.0017440
5,11,3,-0.0017440
5,11,4,-0.0017440
5,11,5,-0.0017440
5,11,6,-0.0017440
5,11,7,0.0200880
5,11,8,0.2594640
5,11,9,0.5606240
5,11,10,0.8506400
5,11,11,1.0415200
5,11,12,0.5427440
5,11,13,0.5188000
5,11,14,0.5423040
5,11,15,0.5864720
5,11,16,0.4858720
5,11,17,0.3580800
5,11,18,0.2227520
5,11,19,0.0791840
5,11,20,-0.0017440
5,11,21,-0.0017440
5,11,22,-0.0017440
5,11,23,-0.0017440
5,11,24,-0.0017440
5,12,1,-0.0017440
5,12,2,-0.0017440
5,12,3,-0.0017440
5,12,4,-0.0017440
5,12,5,-0.0017440
5,12,6,-0.0017440
5,12,7,0.0194480
5,12,8,0.2711840
5,12,9,0.5665520
5,12,10,0.8344000
5,12,11,1.0508000
5,12,12,0.5619840
5,12,13,0.5838160
5,12,14,0.5742480
5,12,15,0.4818880
5,12,16,0.4155200
5,12,17,0.3009360
5,12,18,0.1703360
5,12,19,0.0650320
5,12,20,-0.0017440
5,12,21,-0.0017440
5,12,22,-0.0017440
5,12,23,-0.0017440
5,12,24,-0.0017440
5,13,1,-0.0017440
5,13,2,-0.0017440
5,13,3,-0.0017440
5,13,4,-0.0017440
5,13,5,-0.0017440
5,13,6,-0.0017440
5,13,7,0.0251600
5,13,8,0.2928320
5,13,9,0.6005520
5,13,10,0.8947200
5,13,11,1.0904800
5,13,12,0.5356160
5,13,13,0.5884480
5,13,14,0.4957520
5,13,15,0.4007120
5,13,16,0.3457120
5,13,17,0.2858640
5,13,18,0.1792400
5,13,19,0.0563840
5,13,20,-0.0017440
5,13,21,-0.0017440
5,13,22,-0.0017440
5,13,23,-0.0017440
5,13,24,-0.0017440
5,14,1,-0.0017440
5,14,2,-0.0017440
5,14,3,-0.0017440
5,14,4,-0.0017440
5,14,5,-0.0017440
5,14,6,-0.0017440
5,14,7,0.0212800
5,14,8,0.2427440
5,14,9,0.5134880
5,14,10,0.7594560
5,14,11,0.9411200
5,14,12,1.0552000
5,14,13,1.1010400
5,14,14,1.0804000
5,14,15,0.9936800
5,14,16,0.8452800
5,14,17,0.6311280
5,14,18,0.3680800
5,14,19,0.0969360
5,14,20,-0.0017440
5,14,21,-0.0017440
5,14,22,-0.0017440
5,14,23,-0.0017440
5,14,24,-0.0017440
5,15,1,-0.0017440
5,15,2,-0.0017440
5,15,3,-0.0017440
5,15,4,-0.0017440
5,15,5,-0.0017440
5,15,6,-0.0017440
5,15,7,0.0071600
5,15,8,0.0486240
5,15,9,0.0410480
5,15,10,0.1484640
5,15,11,0.2170160
5,15,12,0.2771520
5,15,13,0.4138240
5,15,14,0.5050880
5,15,15,0.4266960
5,15,16,0.3914800
5,15,17,0.2926800
5,15,18,0.2155600
5,15,19,0.0859280
5,15,20,-0.0017440
5,15,21,-0.0017440
5,15,22,-0.0017440
5,15,23,-0.0017440
5,15,24,-0.0017440
5,16,1,-0.0017440
5,16,2,-0.0017440
5,16,3,-0.0017440
5,16,4,-0.0017440
5,16,5,-0.0017440
5,16,6,-0.0017440
5,16,7,0.0271200
5,16,8,0.1875280
5,16,9,0.4147840
5,16,10,0.7569360
5,16,11,1.0547200
5,16,12,1.0737600
5,16,13,1.0168000
5,16,14,0.7237840
5,16,15,0.5388240
5,16,16,0.3424160
5,16,17,0.2072960
5,16,18,0.1229520
5,16,19,0.0242960
5,16,20,-0.0017440
5,16,21,-0.0017440
5,16,22,-0.0017440
5,16,23,-0.0017440
5,16,24,-0.0017440
5,17,1,-0.0017440
5,17,2,-0.0017440
5,17,3,-0.0017440
5,17,4,-0.0017440
5,17,5,-0.0017440
5,17,6,-0.0017440
5,17,7,0.0273840
5,17,8,0.2233840
5,17,9,0.5042800
5,17,10,0.7490240
5,17,11,0.9315200
5,17,12,1.0415200
5,17,13,1.0817600
5,17,14,1.0620800
5,17,15,0.9807200
5,17,16,0.8297600
5,17,17,0.6166640
5,17,18,0.3586400
5,17,19,0.0971200
5,17,20,-0.0017440
5,17,21,-0.0017440
5,17,22,-0.0017440
5,17,23,-0.0017440
5,17,24,-0.0017440
5,18,1,-0.0017440
5,18,2,-0.0017440
5,18,3,-0.0017440
5,18,4,-0.0017440
5,18,5,-0.0017440
5,18,6,-0.0017440
5,18,7,0.0097120
5,18,8,0.0197760
5,18,9,0.1385680
5,18,10,0.3583200
5,18,11,0.7289120
5,18,12,1.1620000
5,18,13,0.9485600
5,18,14,0.5295360
5,18,15,0.5331440
5,18,16,0.4577520
5,18,17,0.2584240
5,18,18,0.2744880
5,18,19,0.0979520
5,18,20,0.0057600
5,18,21,-0.0017440
5,18,22,-0.0017440
5,18,23,-0.0017440
5,18,24,-0.0017440
5,19,1,-0.0017440
5,19,2,-0.0017440
5,19,3,-0.0017440
5,19,4,-0.0017440
5,19,5,-0.0017440
5,19,6,-0.0017440
5,19,7,0.0300000
5,19,8,0.1517440
5,19,9,0.2889440
5,19,10,0.3572080
5,19,11,0.4497440
5,19,12,0.5317520
5,19,13,0.5382080
5,19,14,0.5300880
5,19,15,0.5376400
5,19,16,0.4285680
5,19,17,0.3017680
5,19,18,0.2058560
5,19,19,0.0729040
5,19,20,-0.0017440
5,19,21,-0.0017440
5,19,22,-0.0017440
5,19,23,-0.0017440
5,19,24,-0.0017440
5,20,1,-0.0017440
5,20,2,-0.0017440
5,20,3,-0.0017440
5,20,4,-0.0017440
5,20,5,-0.0017440
5,20,6,-0.0017440
5,20,7,0.0272720
5,20,8,0.1835120
5,20,9,0.3805840
5,20,10,0.5561520
5,20,11,0.6479520
5,20,12,0.7446560
5,20,13,0.7831920
5,20,14,0.7140080
5,20,15,0.6299520
5,20,16,0.5539360
5,20,17,0.3836640
5,20,18,0.1596320
5,20,19,0.0746640
5,20,20,-0.0017440
5,20,21,-0.0017440
5,20,22,-0.0017440
5,20,23,-0.0017440
5,20,24,-0.0017440
5,21,1,-0.0017440
5,21,2,-0.0017440
5,21,3,-0.0017440
5,21,4,-0.0017440
5,21,5,-0.0017440
5,21,6,-0.0017440
5,21,7,0.0308400
5,21,8,0.2674080
5,21,9,0.5836000
5,21,10,0.8506400
5,21,11,1.0408000
5,21,12,0.5795280
5,21,13,0.5720560
5,21,14,0.5829440
5,21,15,0.6100080
5,21,16,0.4493840
5,21,17,0.3491760
5,21,18,0.1884080
5,21,19,0.0778720
5,21,20,-0.0017440
5,21,21,-0.0017440
5,21,22,-0.0017440
5,21,23,-0.0017440
5,21,24,-0.0017440
5,22,1,-0.0017440
5,22,2,-0.0017440
5,22,3,-0.0017440
5,22,4,-0.0017440
5,22,5,-0.0017440
5,22,6,-0.0017440
5,22,7,0.0294160
5,22,8,0.2266960
5,22,9,0.4981920
5,22,10,0.7378480
5,22,11,0.9092000
5,22,12,1.0114400
5,22,13,1.0546400
5,22,14,1.0368800
5,22,15,0.9525600
5,22,16,0.8146400
5,22,17,0.6099520
5,22,18,0.3596320
5,22,19,0.1007760
5,22,20,-0.0017440
5,22,21,-0.0017440
5,22,22,-0.0017440
5,22,23,-0.0017440
5,22,24,-0.0017440
5,23,1,-0.0017440
5,23,2,-0.0017440
5,23,3,-0.0017440
5,23,4,-0.0017440
5,23,5,-0.0017440
5,23,6,-0.0017440
5,23,7,0.0270800
5,23,8,0.2435440
5,23,9,0.5169840
5,23,10,0.7577360
5,23,11,0.9419200
5,23,12,0.6930720
5,23,13,0.7564640
5,23,14,0.7547360
5,23,15,0.7338000
5,23,16,0.6495920
5,23,17,0.4912960
5,23,18,0.2869200
5,23,19,0.0909440
5,23,20,-0.0017440
5,23,21,-0.0017440
5,23,22,-0.0017440
5,23,23,-0.0017440
5,23,24,-0.0017440
5,24,1,-0.0017440
5,24,2,-0.0017440
5,24,3,-0.0017440
5,24,4,-0.0017440
5,24,5,-0.0017440
5,24,6,-0.0017440
5,24,7,0.0400560
5,24,8,0.2886480
5,24,9,0.6021600
5,24,10,0.8669600
5,24,11,1.0530400
5,24,12,1.1548000
5,24,13,1.1373600
5,24,14,1.1246400
5,24,15,1.0837600
5,24,16,0.9215200
5,24,17,0.6881760
5,24,18,0.4023280
5,24,19,0.1130160
5,24,20,-0.0017440
5,24,21,-0.0017440
5,24,22,-0.0017440
5,24,23,-0.0017440
5,24,24,-0.0017440
5,25,1,-0.0017440
5,25,2,-0.0017440
5,25,3,-0.0017440
5,25,4,-0.0017440
5,25,5,-0.0017440
5,25,6,-0.0017440
5,25,7,0.0281600
5,25,8,0.2554800
5,25,9,0.5437040
5,25,10,0.7905280
5,25,11,0.9653600
5,25,12,1.0732800
5,25,13,1.1130400
5,25,14,1.0894400
5,25,15,1.0059200
5,25,16,0.8579200
5,25,17,0.6431360
5,25,18,0.3835600
5,25,19,0.1130160
5,25,20,-0.0017440
